OriginCode,DestinCode,WeekDay,HourDeparture,ModelAircraft,Duration
EGPF,EGSS,6,15,A320,57
EGSS,EGPF,6,17,A320,50
EGPF,EGGW,6,18,A320,60
EGGW,EGPF,6,20,A320,48
EGPF,EGAA,1,13,A320,26
EGAA,EGPF,1,14,A320,26
EGSS,EGPF,1,17,A320,54
EGPF,EGGW,1,19,A320,54
EGGW,EGPF,1,21,A320,55
EGPF,EGKK,2,6,A320,75
EGKK,EGPF,2,13,A320,69
EGPF,EGKK,3,6,A320,60
EGKK,EGPF,3,14,A320,61
EGPF,EGSS,3,15,A320,56
EGSS,EGPF,3,17,A320,52
EGPF,EGGW,3,18,A320,53
EGGW,EGPF,3,20,A320,57
EGPF,EGKK,4,6,A320,64
EGKK,EGPH,6,17,A320,55
EGKK,EGPH,4,18,A320,66
EGPH,EGKK,4,20,A320,58
EGKK,EGPH,6,13,A320,63
EGPH,EGKK,6,15,A320,66
EGKK,EHAM,1,18,A320,44
EHAM,EGKK,1,19,A320,49
EGKK,EGPH,2,18,A320,66
EGPH,EGKK,2,20,A320,66
EGPH,EGGD,1,14,A319,54
EGPH,EGGD,1,18,A319,50
EGGD,EGPH,1,19,A319,63
EGPH,EGGD,1,21,A319,49
EGGD,EGNT,3,5,A319,47
EGGD,EGNT,4,5,A319,48
EGGD,EHAM,4,14,A319,52
EHAM,EGGD,4,16,A319,58
EGGW,EDDH,5,13,A319,59
EDDH,EGGW,5,15,A319,75
EGGW,EGAA,6,6,A319,45
EGGW,EDLA,6,16,A319,55
EDLW,EGGW,6,18,A319,56
EGGW,EGPD,7,6,A319,63
EGGW,EGPF,1,14,A319,51
EGPF,EGGW,1,16,A319,49
EGGW,EDDH,3,13,A319,63
EDDH,EGGW,3,15,A319,66
EGGW,EGAA,4,6,A319,51
EGGW,EHAM,1,6,A319,47
EHAM,EGGW,1,7,A319,50
EGGW,EGPH,1,15,A319,51
EGPH,EGSS,2,5,A319,56
EGPH,EGSS,2,9,A319,55
EGSS,EGPH,2,10,A319,52
EGPH,LFPG,2,12,A319,88
LFPG,EGPH,2,15,A319,77
EGPH,EGKK,3,5,A319,68
EGGW,EGPD,4,18,A319,58
EGPD,EGGW,4,20,A319,64
EGGW,LFPG,5,5,A319,45
EGGW,EGPF,6,6,A319,48
EGPF,LFPG,6,7,A319,103
EGPF,EGGW,6,12,A319,56
EGGW,LFPG,6,14,A319,56
EGGW,LFPG,6,18,A319,55
EGGW,LFPG,7,5,A319,51
EGGW,LFPG,3,5,A319,48
LFPG,EGGW,3,8,A319,49
EGGW,EHAM,4,5,A319,43
EHAM,EGGW,4,6,A319,40
EGGW,EHAM,4,8,A319,50
EHAM,EGGW,4,9,A319,46
EGGW,LFPG,5,5,A319,53
LFPG,EGGW,5,6,A319,48
EGGW,EGPF,6,6,A319,51
EGPF,LFPG,6,7,A319,86
LFPG,EGPF,6,10,A319,86
EGPF,EGGW,6,12,A319,54
EGGW,LFPG,6,14,A319,55
LFPG,EGGW,6,16,A319,51
EGGW,LFPG,6,18,A319,55
LFPG,EGGW,6,20,A319,47
EGGW,EDLW,1,11,A319,49
EDLW,EGGW,1,12,A319,59
EGGW,EGPD,1,18,A319,61
EGPD,EGGW,1,20,A319,61
LIMC,LFPG,3,17,A319,64
LIMC,LFPG,4,17,A319,69
EHAM,EGGW,4,19,A319,64
EGGW,EGAA,4,21,A319,57
EGAA,EGGW,4,22,A319,52
LIMC,EGGW,5,20,A319,93
EGGW,EHAM,6,5,A319,38
EHAM,EGGW,6,6,A319,55
EGGW,EHAM,6,8,A319,38
EHAM,EGGW,6,9,A319,52
EGGW,LFBD,6,12,A319,81
LFBD,EGGW,6,14,A319,75
EGGW,LIRP,7,5,A319,110
LIRP,EGGW,7,8,A319,118
EGGW,LFPG,7,18,A319,46
LFPG,EGGW,7,20,A319,43
EDLA,EGGW,2,8,A319,58
EGGW,EHAM,2,15,A319,47
EHAM,EGGW,2,17,A319,53
EGGW,EGAA,2,19,A319,51
EGAA,EGGW,2,20,A319,49
EGGW,EDLA,1,11,A319,51
EDLW,EGGW,1,12,A319,58
EGGW,EGPD,1,18,A319,61
EGPD,EGGW,1,20,A319,56
EDLW,EGGW,2,7,A319,60
LFBD,EGGW,3,9,A319,78
EGGW,EHAM,3,17,A319,48
EHAM,EGGW,3,19,A319,50
EGGW,EGPH,3,21,A319,52
EGPH,EGGW,3,22,A319,49
EGGW,LFPG,4,5,A319,52
LFPG,EGGW,4,7,A319,54
LIMC,EGKK,4,20,A319,82
EGKK,EGPF,5,6,A319,54
EGPF,EGKK,5,13,A319,69
EGKK,EHAM,5,15,A319,52
EHAM,EGKK,5,17,A319,55
EGKK,,1,18,A319,47
EDDK,EGKK,1,20,A319,50
EGKK,EHAM,4,5,A319,50
EHAM,EGKK,4,7,A319,48
EGKK,EKCH,5,16,A319,93
EKCH,EGKK,5,19,A319,82
EGKK,,2,6,A319,44
EDDK,EGKK,2,8,A319,65
EGKK,EHAM,6,18,A319,47
EHAM,EGKK,6,19,A319,58
EGKK,EKCH,7,18,A319,93
EKCH,EGKK,2,19,A319,90
EGKK,LFBZ,2,17,A320,74
LFBZ,EGKK,2,19,A320,83
EGKK,EHAM,2,13,A320,47
EHAM,EGKK,2,15,A320,54
EGKK,EDDH,3,18,A320,76
EGKK,EGPH,4,13,A320,60
EGPH,EGKK,4,15,A320,67
EGKK,,6,18,A320,43
EGPH,EGSS,7,9,A320,60
EGSS,EGPH,7,11,A320,48
EGSS,EGPH,1,17,A320,48
EGPH,EGAA,1,19,A320,33
EGAA,EGPH,1,20,A320,27
EGPH,EGGD,2,19,A320,54
EGGD,EGPH,2,20,A320,45
EGPH,EGGW,1,20,A319,50
EGGW,EHAM,2,4,A319,47
EHAM,EGGW,2,6,A319,57
EGGW,EHAM,2,8,A319,63
EHAM,EGGW,2,10,A319,44
EGGW,LFBD,2,11,A319,82
EGGW,LFPG,3,5,A319,50
LFPG,EGGW,3,6,A319,48
EDLA,EGGW,4,7,A319,65
EGGW,EHAM,4,15,A319,44
EHAM,EGMC,4,16,A319,43
EGMC,EGAA,4,18,A319,57
EGMC,EHAM,5,15,A319,47
EHAM,EGMC,5,17,A319,40
EGMC,EGAA,5,18,A319,58
EGMC,EHAM,6,15,A319,40
EHAM,EGMC,6,16,A319,48
EGMC,EGAA,6,18,A319,52
EGAA,EGMC,6,20,A319,62
EGMC,EHAM,7,6,A319,39
EHAM,EGMC,7,8,A319,35
EGMC,EHAM,1,12,A319,44
EHAM,EGMC,1,13,A319,37
EGMC,EHAM,1,15,A319,42
EHAM,EGMC,1,16,A319,40
EGMC,EGAA,1,18,A319,54
EGAA,EGMC,1,19,A319,51
EGMC,EGAA,2,6,A319,58
EGAA,EGMC,2,7,A319,55
EGMC,EHAM,2,15,A319,39
EHAM,EGMC,2,16,A319,38
EGMC,EGJJ,2,18,A319,37
EGMC,EGAA,3,6,A319,59
EGAA,EGMC,3,7,A319,58
EGMC,EHAM,3,15,A319,41
EHAM,EGMC,3,17,A319,43
EGMC,EHAM,4,15,A319,46
EHAM,EGMC,4,17,A319,45
EGMC,EGAC,4,18,A319,54
EGAA,EGMC,4,20,A319,55
EGMC,EHAM,5,6,A319,37
EHAM,EGMC,5,8,A319,43
EGMC,EHAM,5,15,A319,42
EHAM,EGMC,5,16,A319,39
EGMC,EGAA,5,18,A319,56
EGAA,EGMC,5,20,A319,59
EGMC,EHAM,6,16,A319,47
EHAM,EGMC,6,17,A319,35
EGMC,EGAA,6,19,A319,55
EGAA,EGMC,6,20,A319,56
EGMC,EHAM,1,12,A319,41
EHAM,EGMC,1,13,A319,34
EGMC,EHAM,1,15,A319,38
EHAM,EGMC,1,16,A319,48
EGMC,EGAA,1,18,A319,64
EGAA,EGMC,1,20,A319,53
EGMC,EHAM,4,15,A319,39
LFPG,EKCH,7,9,A319,96
EGSS,EHAM,1,6,A319,40
EHAM,EGSS,1,7,A319,40
EGSS,EKCH,1,14,A319,85
EKCH,EGSS,1,16,A319,80
EGSS,EKCH,3,7,A319,76
EKCH,EGSS,3,9,A319,82
EGSS,EHAM,3,16,A319,38
EGPF,EGSS,4,13,A319,58
EGSS,EGPH,4,15,A319,54
EGPH,EHAM,4,16,A319,63
EHAM,EGSS,4,18,A319,44
EGSS,EKCH,5,14,A319,76
EKCH,EGSS,5,16,A319,84
EGSS,EGAA,5,18,A319,54
EGAA,EGSS,5,20,A319,58
EGSS,EGPF,6,11,A319,49
EGPF,EGSS,6,13,A319,61
EGSS,EGPH,6,15,A319,52
EGPH,EHAM,6,16,A319,76
EHAM,EGSS,6,18,A319,37
EKCH,EGSS,1,8,A319,86
EGSS,EHAM,1,15,A319,50
EHAM,EGSS,1,17,A319,45
EGSS,EKCH,2,6,A319,74
EKCH,EGSS,2,8,A319,82
EGSS,EHAM,2,15,A319,42
EHAM,EGSS,2,16,A319,42
EGSS,EHAM,3,6,A319,37
EHAM,EGSS,3,7,A319,39
EKCH,EGSS,3,16,A319,75
EGSS,EGAA,3,19,A319,52
EGAA,EGSS,3,20,A319,48
EGSS,EHAM,4,15,A319,45
EHAM,EGSS,4,17,A319,43
EGSS,EGPF,5,11,A319,57
EGPF,EGSS,5,13,A319,55
EGSS,EGPH,5,15,A319,53
EGPH,EHAM,5,16,A319,69
EHAM,EGSS,5,18,A319,38
EGSS,EGPF,6,11,A319,63
EGPF,EGSS,6,13,A319,59
EGSS,EGPH,6,15,A319,51
EGPH,EHAM,6,16,A319,74
EHAM,EGSS,6,19,A319,39
EGSS,EKCH,7,6,A319,75
EKCH,EGSS,7,8,A319,87
EGSS,EHAM,1,6,A319,42
EHAM,EGSS,1,7,A319,39
EGSS,EKCH,1,14,A319,79
EKCH,EGSS,1,16,A319,87
EGSS,EGAA,1,18,A319,58
EGAA,EGSS,1,20,A319,46
EGSS,EKCH,2,6,A319,72
EKCH,EGSS,2,8,A319,94
EGSS,EHAM,2,15,A319,43
EHAM,EGSS,2,17,A319,43
EGSS,EHAM,3,6,A319,39
EHAM,EGSS,3,7,A319,44
EGSS,EKCH,3,14,A319,74
EKCH,EGSS,3,16,A319,86
EGSS,EGAA,3,18,A319,58
EGAA,EGSS,3,20,A319,47
EGSS,EKCH,5,6,A319,78
EKCH,EGSS,5,8,A319,83
EGSS,EHAM,5,15,A319,45
EHAM,EGSS,5,17,A319,39
EGSS,EKCH,6,6,A319,79
EKCH,EGSS,6,8,A319,79
EGSS,EHAM,6,15,A319,40
EHAM,EGGW,6,17,A319,55
EGGW,EGAA,6,18,A319,54
EGGW,LFPG,7,5,A319,50
LFPG,EGGW,7,7,A319,51
LSGG,EGGW,1,8,A319,81
EGGW,EGPF,1,11,A319,54
EGPF,EGGW,1,12,A319,52
EDLW,EGGW,1,16,A319,53
EGGW,LFPG,1,18,A319,47
EGGW,EDDH,2,13,A319,61
EDDH,EGGW,2,15,A319,70
EGPH,EGGW,2,18,A319,56
,EGKK,5,8,A319,54
EGKK,EKCH,6,12,A319,91
EKCH,EGKK,6,14,A319,99
LIMC,EGKK,6,20,A319,88
EDDK,EGKK,7,14,A319,57
LIPZ,EGKK,1,9,A319,96
LIMC,EGKK,1,20,A319,81
EGKK,EHAM,5,18,A320,47
EHAM,EGKK,5,20,A320,46
EGKK,EGPH,6,13,A320,56
EGPH,EGKK,6,15,A320,73
EGKK,LSGG,1,13,A320,79
EGKK,EHAM,2,13,A320,46
EHAM,EGKK,2,15,A320,46
EGKK,EGPH,3,17,A320,71
EGPH,EGKK,3,19,A320,61
EGKK,LSGG,6,13,A320,68
EGGP,LFPG,7,6,A320,63
LFPG,EGGP,7,8,A320,61
EGGP,EHAM,2,18,A320,58
EHAM,EGGP,2,20,A320,56
LIMC,EHAM,7,17,A319,94
LIMN,EBBR,1,4,A319,67
EBBR,LIMC,1,6,A319,57
LSGG,LFPO,3,19,A320,48
LIPZ,LFPO,3,19,A320,76
LIPZ,LFPO,5,18,A320,77
EGKK,EGPH,2,13,A320,64
EGPH,EGKK,2,15,A320,67
EGPH,EGKK,6,20,A320,70
EGKK,EDDH,1,18,A319,79
EGKK,EGNS,2,14,A319,47
EGNS,EGKK,2,15,A319,57
EGNS,EGKK,3,15,A319,57
EGKK,EGPH,6,17,A319,57
EGNS,EGKK,7,13,A319,50
EGPD,EGKK,1,13,A319,74
EGKK,EKCH,2,19,A319,84
EGKK,EHAM,4,7,A319,53
EHAM,EGKK,4,9,A319,46
EGKK,EGPF,6,18,A319,59
EGPF,EGKK,6,19,A319,70
EGKK,EKCH,1,6,A319,92
EGNS,EGKK,1,17,A319,65
EGKK,EGPF,2,17,A319,68
EGPF,EGKK,2,19,A319,60
EGKK,EHAM,4,13,A319,44
EHAM,EGKK,4,15,A319,44
EGKK,EHAM,5,7,A319,44
EGPD,EGKK,6,20,A319,78
EGKK,EGPD,7,12,A319,77
EGPD,EGKK,7,14,A319,89
LSGG,EGKK,1,9,A319,69
EGKK,EHAM,2,7,A319,39
EGKK,EHAM,3,8,A319,53
EHAM,EGKK,3,10,A319,62
EGKK,EGNS,5,13,A319,59
EGNS,EGKK,5,15,A319,49
EGNS,EGKK,6,15,A319,55
EGKK,EGPF,1,12,A319,58
EGPF,LFPG,1,15,A319,83
LFPG,EGPF,1,17,A319,78
EGPF,EGAA,1,19,A319,32
EGAA,EGPF,1,20,A319,25
EGPF,EGAA,2,5,A319,27
EGAA,EGPF,2,6,A319,26
EGPF,EGGW,2,8,A319,66
EGGW,EGPF,2,10,A319,52
EGPF,EGAA,2,11,A319,30
EGAA,EGPF,2,12,A319,26
EGPF,EHAM,2,14,A319,72
EHAM,EGPF,2,16,A319,69
EGPF,EGSS,2,18,A319,60
EGSS,EGPF,2,20,A319,48
LSGG,EGGW,1,19,A319,78
EGGW,LSZH,3,12,A319,72
LSZH,EGGW,3,14,A319,80
EGGW,EGPH,4,17,A319,46
EGPH,EGGW,4,18,A319,55
EDLW,EGGW,5,17,A319,56
EGGW,EGPF,2,6,A319,51
LFPG,EGPF,2,10,A319,82
EGPF,EGGW,2,12,A319,49
EGGW,LFPG,2,14,A319,59
LFPB,EGGW,2,16,A319,52
EGGW,LFPG,2,18,A319,49
EGGW,EGPH,3,17,A319,57
EGPH,EGGW,3,18,A319,51
EGGW,EGPD,4,19,A319,61
EGPD,EGGW,4,21,A319,56
EGGW,EGPH,5,17,A319,57
EGPH,EGGW,5,19,A319,51
EGGD,EGPF,7,13,A319,55
EGPF,EGGD,7,14,A319,48
EGAA,EGGD,1,13,A319,48
LSGG,EGGD,1,17,A319,94
EGGD,EGPF,1,19,A319,59
EGPF,EGGD,1,21,A319,53
EGGD,LFPG,2,15,A319,66
EGGD,EGPH,3,15,A319,61
EGPH,EGGD,3,17,A319,49
EGGD,EGPF,3,18,A319,60
EGPF,EGGD,3,20,A319,48
EGPF,EGGD,4,8,A319,46
EGGD,EGPF,4,15,A319,64
EGPF,EGGD,4,17,A319,51
EGGD,EGPH,6,5,A319,53
EGPH,EGGD,6,7,A319,54
EGGD,EGPH,6,13,A319,53
EGPH,EGGD,6,15,A319,55
EHAM,EGGD,1,14,A319,51
EGGD,LFPG,1,16,A319,53
LFPG,EGGD,1,18,A319,50
EGGD,LFPG,3,15,A319,52
EGAA,EGGD,4,7,A319,47
EGGD,EGPH,4,15,A319,48
EGPH,EGGD,4,17,A319,50
EGGD,EGPF,4,18,A319,53
EGPF,EGGD,4,20,A319,53
EGAA,EGGD,5,7,A319,45
EGGD,EGPH,5,15,A319,55
EGGD,EGPF,5,19,A319,50
EGPF,EGGD,5,20,A319,53
EGGD,EGPH,6,5,A319,54
EGPH,EGGD,6,7,A319,49
LSGG,EGGD,6,11,A319,90
EGTG,EGPH,6,13,A319,53
EGGD,EGPH,7,6,A319,51
EGPH,EGGD,7,7,A319,49
EGGD,EGPF,1,12,A319,49
EGPF,EGGD,1,14,A319,53
EGAA,EGGD,2,7,A319,47
EGGD,EGPH,2,15,A319,50
EGPH,EGGD,2,17,A319,51
EGGD,EGPF,2,19,A319,50
LIMC,EBBR,1,15,A319,66
LIMC,LFPG,2,17,A319,68
LFPG,LFBZ,1,12,A319,64
LFBZ,LFPG,1,14,A319,67
EGGD,EKCH,1,12,A320,102
EKCH,EGGD,1,15,A320,95
EGAA,EGGD,2,7,A320,49
EGAA,EGGD,5,16,A320,52
EGGD,EHAM,5,17,A320,54
EHAM,EGGD,5,19,A320,50
EGAA,EGGD,2,7,A320,44
EGGD,EGNT,3,19,A320,46
EGNT,EGGD,3,20,A320,48
EGGD,EHAM,5,13,A320,55
EHAM,EGPF,5,14,A320,82
EGPF,EHAM,5,17,A320,65
EHAM,EGGD,5,19,A320,62
EGAA,EGGD,2,7,A320,46
EGPH,EGGD,2,10,A320,51
EGGD,EHAM,5,13,A320,56
EHAM,EGPF,5,15,A320,83
EGPF,EHAM,5,17,A320,65
EHAM,EGGD,5,19,A320,65
EGGD,EHAM,2,6,A320,61
EHAM,EGGD,2,7,A320,60
EGTG,EGPH,2,9,A320,49
EGPH,EGGD,2,11,A320,59
EGSS,EKCH,2,5,A319,80
EGSS,EHAM,2,15,A319,41
EHAM,EGSS,2,17,A319,45
EGSS,EHAM,3,6,A319,51
EHAM,EGSS,3,7,A319,39
EGSS,EKCH,3,14,A319,76
EGSS,EGAA,3,18,A319,48
EKCH,EGSS,4,8,A319,83
EGSS,EHAM,4,15,A319,40
EHAM,EGSS,4,17,A319,51
EGSS,EKCH,6,5,A319,79
EKCH,EGSS,6,8,A319,88
EGSS,EHAM,6,15,A319,38
EHAM,EGSS,6,17,A319,52
EGSS,EHAM,1,6,A319,38
EHAM,EGSS,1,7,A319,45
EGSS,EKCH,1,14,A319,75
EKCH,EGSS,1,16,A319,89
EGSS,EGAA,1,18,A319,53
EGAA,EGSS,1,20,A319,48
EGSS,EKCH,3,5,A319,82
EKCH,EGSS,3,8,A319,75
EGSS,EHAM,3,15,A319,42
EHAM,EGSS,3,17,A319,35
EGSS,EHAM,5,6,A319,41
EGSS,EKCH,5,14,A319,86
EKCH,EGSS,5,16,A319,73
EGSS,EGAA,5,18,A319,54
EKCH,EGSS,6,8,A319,80
EGSS,EHAM,6,15,A319,46
EHAM,EGSS,6,18,A319,43
EGSS,EKCH,3,6,A319,78
EKCH,EGSS,3,8,A319,83
EGSS,EHAM,3,15,A319,43
EHAM,EGSS,3,17,A319,37
EGSS,EHAM,5,6,A319,35
EHAM,EGSS,5,7,A319,42
EGSS,EKCH,5,14,A319,76
EKCH,EGSS,5,16,A319,86
EGSS,EGAA,5,18,A319,58
EGAA,EGSS,5,20,A319,48
EGMC,EGAA,3,6,A319,60
EGAA,EGMC,3,7,A319,60
EGMC,EHAM,3,15,A319,43
EHAM,EGMC,3,16,A319,43
EGMC,EGJJ,3,18,A319,47
EGJJ,EGMC,3,19,A319,39
EGJJ,EGMC,4,13,A319,35
EGMC,EHAM,4,15,A319,40
EHAM,EGGW,4,17,A319,61
EGGW,EGAA,4,19,A319,53
EGGW,EGPD,5,18,A319,58
EGPD,EGGW,5,20,A319,69
EGGW,LFPG,6,5,A319,55
EGGW,EGAA,7,10,A319,45
EGAA,EGGW,7,12,A319,51
EDLW,EGGW,1,12,A319,57
EGGW,EGPD,1,18,A319,65
LFPG,EGGW,2,6,A319,55
EGGW,EGPD,3,18,A319,72
EGPD,EGGW,3,20,A319,55
LSGG,EGGW,4,8,A319,81
EGGW,EHAM,4,18,A319,48
EHAM,EGGW,4,19,A319,46
EGGW,EGPD,6,18,A319,56
EGPD,EGGW,6,20,A319,63
EGGW,LFPG,7,18,A319,53
LFPG,EGGW,7,20,A319,44
EGGP,EHAM,2,13,A319,60
EHAM,EGGP,2,14,A319,67
EGGP,EHAM,3,6,A319,56
EHAM,EGGP,3,8,A319,71
EGGP,EGAA,3,9,A319,35
LFBD,EGGP,3,14,A319,92
EGGP,EHAM,3,16,A319,59
EHAM,EGGP,3,18,A319,62
EGGP,EHAM,4,5,A319,75
EHAM,EGGP,4,7,A319,71
EGGP,EGAA,4,9,A319,34
EGGP,EHAM,5,5,A319,63
EHAM,EGGP,5,7,A319,74
EGGP,EGAA,5,9,A319,33
EGAA,EGGP,5,10,A319,31
EGGP,EHAM,5,16,A319,62
EHAM,EGGP,5,18,A319,55
EGGP,EHAM,6,13,A319,55
EGGW,EGPD,7,6,A319,62
EGPD,EGGW,7,8,A319,55
LFPG,EGGW,2,7,A319,45
EGGW,EHAM,4,15,A319,43
LIMC,EHAM,1,17,A320,87
LIMC,LFPG,3,4,A320,64
LIMC,LFPG,6,13,A320,59
LIMC,EHAM,7,5,A320,78
LIMC,LIEE,3,8,A320,72
LIMC,LFPG,4,4,A320,62
LIMC,LIEE,4,8,A320,69
LIMC,EHAM,6,10,A320,94
LIMC,LFPG,2,13,A320,64
LIMC,LFPG,4,4,A320,71
EGKK,EGPH,5,17,A320,56
EGPH,EGKK,5,19,A320,59
EGKK,EGPH,6,14,A320,60
EGPH,EGKK,6,16,A320,70
LIMC,EGGW,1,20,A319,89
EGGW,EGPD,2,12,A319,63
EGPD,EGGW,2,13,A319,63
EGMC,EGPH,3,12,A319,56
EGPH,EGMC,3,14,A319,67
EGMC,EHAM,4,6,A319,46
EHAM,EGMC,4,8,A319,36
EGMC,EGDG,5,7,A319,48
EGDG,EGMC,5,9,A319,52
EGMC,EGPH,6,12,A319,52
EGPH,EGMC,6,14,A319,70
EDLW,EGGW,3,7,A319,54
EGGD,EGPF,3,15,A319,60
EGPF,EGGD,3,17,A319,49
EGGD,EGNT,4,5,A319,52
EGGD,EHAM,4,14,A319,62
EHAM,EGGD,4,16,A319,53
EGGD,EHAM,7,5,A319,66
EHAM,EGGD,7,7,A319,54
EGGD,LFPG,7,9,A319,60
LFPG,EGGD,7,10,A319,49
EGGD,EGPF,1,12,A319,58
EGPF,EGGD,1,14,A319,69
EGGD,EGPF,3,6,A319,61
EGPF,EGGD,3,8,A319,50
EGGD,EGPF,3,15,A319,59
EGPF,EGGD,3,17,A319,47
EGGD,EGPF,5,11,A319,68
EGPF,EGGD,5,13,A319,51
EGGD,EGAA,5,14,A319,57
EGAA,EGGD,5,16,A319,45
EGGD,EGPF,6,11,A319,57
EGPF,EGGD,6,13,A319,47
EGGD,EGAA,6,14,A319,51
EGGD,EHAM,7,5,A319,67
EHAM,EGGD,7,7,A319,57
LFPG,EGGD,7,11,A319,54
EGGD,EGAA,1,12,A319,45
EGAA,EGGD,1,13,A319,46
EGGD,EGPF,1,19,A319,54
EGPF,EGGD,1,21,A319,53
EGGD,EGNT,4,5,A319,46
EGGD,EHAM,4,14,A319,57
EHAM,EGGD,4,15,A319,64
LIMC,EHAM,3,9,A319,97
LFPG,EKCH,4,11,A319,81
EKCH,LFPG,4,14,A319,96
EGKK,LFBZ,4,17,A320,83
EGKK,EGPH,5,14,A320,52
EGPH,EGKK,5,16,A320,67
EGKK,EGPH,2,17,A320,65
EGPH,EGKK,2,19,A320,60
EGPH,EGKK,5,5,A320,77
EGKK,EGPH,5,8,A320,62
EGPH,EGSS,5,10,A320,52
EGSS,EGPH,5,11,A320,52
EGPH,EGGW,5,13,A320,49
EGPH,EGSS,5,17,A320,55
EGSS,EHAM,5,18,A320,39
EHAM,EGKK,5,21,A320,47
EGCC,EHAM,4,6,A320,51
EHAM,EGCC,4,8,A320,55
EGCC,EKCH,4,10,A320,82
EKCH,EGCC,4,12,A320,108
EGCC,EHAM,2,6,A320,60
EHAM,EGCC,2,8,A320,64
EGGD,EGNT,2,5,A319,48
EGGD,EHAM,2,14,A319,57
EHAM,EGGD,2,16,A319,53
EGGD,EKCH,4,16,A319,91
EKCH,EGGD,4,18,A319,105
EGGD,EKCH,2,12,A319,96
EKCH,EGGD,2,15,A319,100
EGGD,EGNT,3,5,A319,51
EGGD,EGPF,5,6,A319,56
EGPF,EGGD,5,7,A319,48
EGGD,EGPF,5,15,A319,51
EGPF,EGGD,5,17,A319,52
EGGD,EHAM,6,11,A319,53
EHAM,EGGD,6,13,A319,52
EGPF,EGGD,6,17,A319,53
EGGD,EGPF,2,6,A319,61
EGPF,EGGD,2,8,A319,50
EGGD,EGPF,2,15,A319,68
EGPF,EGGD,2,17,A319,48
EGGW,EDDH,3,13,A319,64
EDDH,EGGW,3,15,A319,79
EGGW,EGPF,5,6,A319,58
EGPF,LFPG,5,8,A319,95
EGPF,EGGW,5,13,A319,51
EGGW,EGAA,5,14,A319,60
EGAA,EGGW,5,16,A319,47
EGGW,EDDH,6,13,A319,62
EDDH,EGGW,6,15,A319,70
EGGW,EGPH,6,17,A319,58
EGPH,EGGW,6,19,A319,46
LFBD,EGGW,7,9,A319,84
EGGW,LFPG,1,14,A319,46
LFPG,EGGW,1,15,A319,45
EGGW,EGAA,2,14,A319,49
EGAA,EGGW,2,16,A319,56
EGGW,EHAM,3,15,A319,46
EHAM,EGSS,3,16,A319,46
EGSS,EHAM,7,6,A319,42
EHAM,EGSS,7,7,A319,48
LSGG,EGKK,5,20,A319,77
EDDL,EGKK,6,7,A319,54
EGKK,EGAA,6,16,A319,59
EGAA,EGKK,6,18,A319,62
EGKK,EHAM,7,17,A319,52
EHAM,EGKK,7,19,A319,51
LSGG,EGKK,2,20,A319,79
EGSS,EGAA,4,12,A319,53
EGAA,EGSS,4,13,A319,57
EGSS,EGPF,5,11,A319,59
EGPF,EGSS,5,13,A319,53
EGSS,EGPH,5,15,A319,53
EGPH,EHAM,5,16,A319,67
EHAM,EGSS,5,18,A319,53
EGGP,EGNS,6,6,A319,19
EGNS,EGGP,6,7,A319,19
EGGP,LFPG,6,15,A319,65
LFPG,EGGP,6,17,A319,62
EGGP,EGAA,6,19,A319,27
EGAA,EGGP,6,20,A319,28
EGGP,EGNS,7,6,A319,23
EGNS,EGGP,7,7,A319,19
EGGP,EGAA,7,15,A319,30
EGAA,EGGP,7,17,A319,31
EGGP,EHAM,1,13,A319,62
EHAM,EGKK,1,15,A319,49
EGKK,EGPD,2,7,A319,66
EGPD,EGKK,2,8,A319,84
LESJ,LFPG,1,6,A319,106
LFBZ,LFPG,2,6,A319,79
LIPZ,LFPG,5,19,A319,81
LFBZ,LFPG,6,18,A319,72
LFBZ,LFPG,3,18,A319,74
LIPH,LFPG,4,21,A319,86
LFPG,LFBZ,7,5,A319,56
EKCH,LFPG,3,14,A319,109
LIMC,LFPG,5,15,A319,69
LIMC,LFPG,5,19,A319,73
LFBZ,LFPG,1,18,A319,64
EGKK,EGAA,2,7,A319,64
EGAA,EGPH,2,9,A319,34
EGPH,EGAA,2,10,A319,34
EGAA,EGPH,2,19,A319,35
EGPH,EGAA,2,20,A319,27
EGAA,EGBB,3,6,A319,46
EGBB,EGAA,3,7,A319,43
EGAA,EGGW,4,6,A319,50
EGAA,EHAM,4,15,A319,76
EHAM,EGAA,4,17,A319,83
EGAA,EGGD,4,19,A319,57
EGGD,EGAA,4,20,A319,45
EGAA,EGGW,5,6,A319,50
EGAA,EGSS,5,15,A319,53
EGSS,EGAA,5,17,A319,53
EGAA,EGGD,5,18,A319,51
EGGD,EGAA,5,20,A319,49
EGAA,EGGW,6,6,A319,67
EGAA,EGSS,6,15,A319,55
EGSS,EGAA,6,17,A319,48
EGAA,EGGD,6,18,A319,53
EGGD,EGAA,6,20,A319,43
EGAA,EGBB,7,6,A319,40
EGAA,EGKK,7,9,A319,68
EGKK,EGAA,7,11,A319,54
EGAA,EGGP,1,13,A319,31
EGGP,EGAA,1,14,A319,34
EGAA,EGGW,2,6,A319,45
EGAA,EGGD,2,15,A319,45
EGGD,EGAA,2,17,A319,52
EGAA,EGGD,2,18,A319,45
EGGD,EGAA,2,20,A319,49
EGAA,EGBB,3,6,A319,43
EGBB,EGAA,3,8,A319,43
EGAA,EGCC,4,6,A319,48
EGAA,EGGW,5,6,A319,45
