OriginCode;DestinCode;WeekDay;HourDeparture;ModelAircraft;FlightDuration
EGGW ;EGGW ;7;18;A319;131.85
LIMC ;LIMN ;7;18;A319;170.7
EGGW ;EGGW ;7;18;A319;151.1
EGGW ;EGGW ;7;18;A319;157.61666666666667
EGPH ;EGPH ;7;18;A319;152.88333333333333
EGKK ;EKCH ;7;19;A319;84.38333333333334
EGKK ;EGKK ;7;19;A319;177.05
EGPH ;EGKK ;7;19;A319;69.91666666666667
EGGP ;EGGP ;7;19;A319;100.81666666666666
LFPG ;EGAA ;7;19;A319;82.0
EGNT ;EGNT ;7;19;A320;114.11666666666666
EHAM ;EGPF ;7;19;A319;70.66666666666667
EGGD ;EGGD ;7;19;A319;139.98333333333332
EGCC ;EGCC ;7;20;A319;105.11666666666666
EGPF ;EGKK ;7;20;A319;65.95
EGGD ;EGGD ;7;20;A319;141.16666666666666
EGPF ;EGPF ;7;20;A319;96.86666666666666
LIMC ;EBBR ;1;4;A319;64.73333333333333
EKCH ;EGKK ;1;4;A319;88.15
EGGW ;EHAM ;1;5;A319;48.8
EGAA ;EGKK ;1;5;A319;267.4
EGKK ;EHAM ;1;5;A320;55.983333333333334
LIMC ;EHAM ;1;5;A319;92.73333333333333
EGAA ;EGKK ;1;5;A319;66.63333333333334
EGPH ;EGKK ;1;5;A320;71.58333333333333
EGKK ;EGPH ;1;5;A320;53.733333333333334
EGGD ;EGGD ;1;5;A320;150.08333333333334
EGPF ;EGSS ;1;5;A319;63.35
EGGP ;EHAM ;1;5;A319;64.16666666666667
EGGD ;EGNT ;1;5;A319;46.71666666666667
EGPH ;EGPH ;1;5;A319;148.86666666666667
EGPF ;EGPF ;1;5;A319;289.23333333333335
EGNT ;EGNT ;1;5;A319;122.11666666666666
EGGP ;EGAA ;1;6;A320;29.733333333333334
EGKK ;EGPF ;1;6;A319;57.88333333333333
EGGD ;EHAM ;1;6;A319;58.61666666666667
EGMC ;EGMC ;1;6;A319;169.41666666666666
EGPH ;EGPH ;1;6;A319;145.33333333333334
EGGW ;EGGW ;1;6;A319;152.73333333333332
EGAA ;EHAM ;1;6;A319;253.88333333333333
EGNT ;EGGD ;1;6;A319;52.85
EGGW ;LFPG ;1;6;A319;183.41666666666666
EGSS ;EHAM ;1;6;A320;42.86666666666667
EGPF ;EGGW ;1;6;A319;49.78333333333333
EGPF ;EGKK ;1;6;A320;76.48333333333333
EGGD ;EGGD ;1;6;A319;151.91666666666666
EGSS ;EGSS ;1;6;A319;217.28333333333333
EGKK ;EGKK ;1;6;A319;206.95
EGGW ;EGGW ;1;6;A319;162.96666666666667
EGMC ;EHAM ;1;6;A319;47.766666666666666
EGGP ;EGGP ;1;6;A319;77.88333333333334
EGCC ;EHAM ;1;6;A320;60.06666666666667
LFBZ ;LFPG ;1;6;A319;69.16666666666667
EHAM ;EGGW ;1;7;A319;228.01666666666668
LFPG ;EGGW ;1;7;A319;45.583333333333336
EGAA ;EGPH ;1;7;A319;30.033333333333335
EDLD ;EGKK ;1;7;A319;52.916666666666664
EGPH ;EHAM ;1;7;A320;180.63333333333333
EGKK ;EHAM ;1;7;A319;39.86666666666667
EGKK ;EGAA ;1;7;A319;205.06666666666666
EGAA ;EGGD ;1;7;A320;46.21666666666667
EGKK ;EHAM ;1;7;A320;178.0
EHAM ;EGSS ;1;8;A320;34.05
EKCH ;EGKK ;1;8;A319;100.23333333333333
EHAM ;EGMC ;1;8;A319;33.666666666666664
LSGG ;EGGW ;1;8;A319;74.71666666666667
EGPD ;EGKK ;1;8;A319;78.9
LSZH ;EGKK ;1;8;A319;75.65
LIMC ;LIEE ;1;8;A320;67.11666666666666
EHAM ;EGCC ;1;8;A320;62.38333333333333
EGGP ;EGGP ;1;8;A319;108.9
EGPF ;EGPF ;1;9;A319;91.36666666666666
EKCH ;EGCC ;1;9;A319;100.18333333333334
LFPG ;EGGW ;1;10;A319;173.4
EGSS ;EGPH ;1;10;A319;52.2
EGKK ;LFBD ;1;10;A319;74.38333333333334
EGPH ;EGGD ;1;10;A320;51.96666666666667
EGGD ;EGPE ;1;11;A319;58.25
EGAA ;EGCC ;1;11;A319;35.1
EGPF ;EGAA ;1;11;A319;19.9
EGSS ;EGSS ;1;11;A319;454.15
EHAM ;EGKK ;1;11;A320;48.63333333333333
EGKK ;EKCH ;1;12;A319;84.58333333333333
EGGP ;EGGP ;1;12;A319;105.95
LFPG ;LFPG ;1;12;A319;230.65
EGGW ;LFBD ;1;12;A319;80.51666666666667
EGPH ;EDDH ;1;12;A319;91.1
EGSS ;EGSS ;1;12;A319;156.41666666666666
EGAA ;LFPG ;1;12;A319;77.31666666666666
EGGD ;EGGD ;1;12;A319;253.36666666666667
EGAA ;EGKK ;1;12;A319;61.916666666666664
EGCC ;EGAA ;1;12;A319;33.016666666666666
EGPH ;LFPG ;1;13;A319;78.86666666666666
EGPH ;EGSS ;1;13;A319;246.41666666666666
EGKK ;LSGG ;1;13;A320;68.85
EGGW ;EGPF ;1;13;A319;48.38333333333333
EGGP ;EGGP ;1;13;A319;166.0
EGGW ;EGGW ;1;13;A319;183.91666666666666
EGKK ;EGKK ;1;13;A320;147.33333333333334
EGCC ;EGCC ;1;13;A319;203.05
EGKK ;EGKK ;1;13;A320;180.73333333333332
EGKK ;EGPF ;1;13;A320;66.35
EKCH ;EGCC ;1;14;A319;102.98333333333333
EGJJ ;EGGP ;1;14;A319;47.9
EGGD ;EGGD ;1;14;A319;166.61666666666667
EGPH ;EGMC ;1;14;A319;60.266666666666666
EGAA ;EGCC ;1;14;A319;39.833333333333336
EGGW ;EGGW ;1;14;A319;152.8
LSZH ;EGGW ;1;14;A319;82.31666666666666
EGSS ;EGSS ;1;14;A320;408.5833333333333
EGGW ;LFPG ;1;14;A319;48.4
EGPH ;EGPH ;1;14;A319;308.9
LFPG ;EGKK ;1;14;A319;193.6
EGNT ;EHAM ;1;14;A319;216.96666666666667
EGPF ;EGPF ;1;14;A319;385.48333333333335
LIMB ;EGKK ;1;15;A319;79.98333333333333
EGGD ;LFPG ;1;15;A319;60.88333333333333
EGPF ;EGPF ;1;15;A319;361.1333333333333
LFQQ ;LFBD ;1;15;A320;65.93333333333334
EGMC ;EGMC ;1;15;A319;311.05
EGGW ;EGGW ;1;15;A319;339.23333333333335
EGGD ;EGGD ;1;15;A319;150.15
EGKK ;EHAM ;1;15;A319;51.96666666666667
EGAA ;EGAA ;1;15;A319;326.73333333333335
EGGD ;EGGD ;1;15;A319;343.8666666666667
EGSS ;EGSS ;1;15;A319;123.26666666666667
EGGP ;EGGP ;1;15;A320;109.91666666666667
EGGP ;LFPG ;1;15;A319;63.9
EGAA ;EGAA ;1;15;A319;116.35
EGNS ;EGGP ;1;16;A319;16.983333333333334
EGCC ;EGAA ;1;16;A319;35.4
EGNT ;EGNT ;1;16;A319;132.08333333333334
LFPG ;EGGW ;1;16;A319;60.583333333333336
LIMC ;LFPG ;1;16;A319;63.45
LFPG ;LFPG ;1;16;A319;170.53333333333333
EGKK ;EGKK ;1;16;A319;238.28333333333333
EDLN ;EGKK ;1;16;A319;269.4166666666667
EGKK ;EGKK ;1;17;A319;176.71666666666667
LFPG ;EGGD ;1;17;A319;53.766666666666666
EGKK ;EGKK ;1;17;A320;180.11666666666667
EGKK ;EGKK ;1;17;A319;205.86666666666667
LIPZ ;LSGG ;1;17;A319;47.06666666666667
EGKK ;EGKK ;1;17;A319;216.0
LFPG ;EGGP ;1;17;A319;209.31666666666666
LIPZ ;LFMN ;1;17;A319;58.85
EGGP ;EGGP ;1;18;A320;174.08333333333334
LIMC ;LFPG ;1;18;A319;65.15
EGKK ;EGKK ;1;18;A319;140.03333333333333
EGCC ;EGCC ;1;18;A319;151.15
EGGW ;EGGW ;1;18;A319;152.85
EGAA ;EGKK ;1;18;A319;54.166666666666664
EGGW ;EHAM ;1;18;A319;37.166666666666664
EGCC ;EGCC ;1;18;A319;117.18333333333334
EGKK ;EGKK ;1;18;A319;165.83333333333334
EGPH ;EGPH ;1;18;A319;156.91666666666666
EGKK ;EKCH ;1;18;A319;85.08333333333333
EGBB ;EGAA ;1;18;A319;46.71666666666667
EGPH ;EGGW ;1;18;A319;56.0
EGPF ;EGPF ;1;19;A319;90.93333333333334
EGNT ;EGNT ;1;19;A320;112.41666666666667
EGAA ;EGAA ;1;19;A319;105.1
EHAM ;EGNT ;1;19;A319;53.71666666666667
EHAM ;EGPH ;1;19;A319;69.83333333333333
LIMC ;EGKK ;1;19;A319;79.65
EGPD ;EGGW ;1;20;A319;62.46666666666667
EHAM ;EGGW ;1;20;A319;41.733333333333334
EGGD ;EGPH ;1;20;A320;50.96666666666667
EGGD ;EGNT ;1;20;A319;47.1
LIMC ;LFPG ;2;4;A320;61.833333333333336
LIMC ;EBBR ;2;4;A319;62.86666666666667
LFPG ;LFBZ ;2;5;A319;65.31666666666666
EGAA ;EGAA ;2;5;A319;160.78333333333333
EKCH ;EGKK ;2;5;A319;127.81666666666666
EGGW ;EGGW ;2;5;A319;152.26666666666668
EGGW ;EGGW ;2;5;A319;146.73333333333332
EGPH ;EGKK ;2;5;A319;72.9
EGPF ;EGPF ;2;5;A319;308.98333333333335
EGAA ;EGKK ;2;5;A319;64.68333333333334
EGGD ;EGGD ;2;5;A320;162.95
EGGD ;EGNT ;2;5;A319;48.016666666666666
EGPH ;EGSS ;2;5;A320;279.4166666666667
EGGP ;EGGP ;2;5;A319;303.18333333333334
EGPF ;EGPF ;2;5;A319;90.65
EGPH ;LSGG ;2;6;A319;266.03333333333336
EGGW ;LFPG ;2;6;A319;192.26666666666668
EGAA ;EGAA ;2;6;A319;127.05
EGNT ;EGNT ;2;6;A319;108.08333333333333
EGGW ;EGGW ;2;6;A319;166.9
EGPF ;EGGW ;2;6;A319;71.33333333333333
EGAA ;EGGW ;2;6;A319;53.516666666666666
EGPH ;EGGW ;2;6;A320;74.55
LIMC ;EHAM ;2;6;A319;96.91666666666667
EGSS ;EGSS ;2;6;A319;205.68333333333334
EGNT ;EGGD ;2;6;A320;56.06666666666667
EGMC ;EGMC ;2;6;A319;205.8
EGKK ;EGPF ;2;6;A319;63.81666666666667
EGGD ;EGGD ;2;6;A319;157.56666666666666
EGKK ;EHAM ;2;6;A320;48.983333333333334
EGKK ;EDDH ;2;6;A319;94.45
EGPF ;EGKK ;2;6;A320;99.81666666666666
EGGP ;EGGP ;2;6;A319;114.63333333333334
EGKK ;EGKK ;2;7;A319;254.88333333333333
EGCC ;EGCC ;2;7;A320;172.18333333333334
EGSS ;EGSS ;2;7;A319;125.55
EGBB ;EGAA ;2;7;A319;49.0
EGMC ;EGMC ;2;7;A319;152.65
EGKK ;EGKK ;2;7;A319;202.68333333333334
EGAA ;EGGD ;2;7;A319;51.95
EGGW ;EGAA ;2;7;A319;53.0
EGKK ;EGKK ;2;8;A319;170.78333333333333
EGKK ;EGPH ;2;8;A319;74.01666666666667
EGKK ;EGAA ;2;8;A319;87.86666666666666
LSGG ;EGGW ;2;8;A319;77.16666666666667
EGAA ;EGKK ;2;9;A319;75.03333333333333
EHAM ;EGKK ;2;9;A320;50.81666666666667
EDDH ;EGKK ;2;9;A319;86.9
EGGW ;EGPH ;2;9;A320;50.93333333333333
EGGW ;EHAM ;2;9;A319;44.766666666666666
EGKK ;EGKK ;2;11;A319;181.65
EGKK ;LFBD ;2;11;A319;83.86666666666666
EGGP ;LFBD ;2;11;A319;86.63333333333334
EGSS ;EGSS ;2;12;A320;163.66666666666666
EGGP ;EGGP ;2;12;A319;239.1
EGPF ;EGKK ;2;12;A319;72.86666666666666
EGMC ;EGPH ;2;12;A319;56.0
EGPF ;EGGW ;2;12;A319;49.583333333333336
EGPH ;EGPH ;2;12;A319;221.01666666666668
EGAA ;LFPG ;2;12;A319;78.55
EGKK ;EGKK ;2;13;A319;246.86666666666667
EKCH ;EGCC ;2;13;A320;111.35
EGGW ;EGGW ;2;13;A319;196.11666666666667
EGJJ ;EGGP ;2;13;A319;45.31666666666667
EGCC ;EGCC ;2;13;A319;429.53333333333336
LIMC ;LFPG ;2;13;A319;68.81666666666666
EGGD ;EGGD ;2;14;A320;163.88333333333333
EKCH ;LFPG ;2;14;A319;109.41666666666667
EGGW ;EGPF ;2;14;A319;473.7
EGGW ;LFPG ;2;14;A319;48.45
EGJJ ;EGNT ;2;14;A319;62.8
LIMC ;EHAM ;2;14;A319;83.48333333333333
EGSS ;EGSS ;2;14;A319;203.98333333333332
LFBD ;EGGD ;2;15;A319;72.85
EGKK ;EGPD ;2;15;A319;254.03333333333333
EGKK ;EGPF ;2;15;A320;75.45
EGGW ;EGGW ;2;15;A320;148.03333333333333
EGGD ;LFPG ;2;15;A319;52.7
EGGW ;EGSS ;2;15;A319;135.83333333333334
EGGD ;EGGD ;2;15;A319;362.8833333333333
EGSS ;EHAM ;2;15;A319;38.18333333333333
EGSS ;EGSS ;2;15;A319;270.6333333333333
EGGD ;EGGD ;2;15;A319;151.13333333333333
EGGP ;EGGP ;2;15;A319;336.06666666666666
EGSS ;EGSS ;2;15;A319;162.53333333333333
EGPH ;EGKK ;2;15;A319;64.65
EGMC ;EGMC ;2;15;A319;130.83333333333334
EGNT ;EGNT ;2;15;A319;117.53333333333333
EGPF ;EGSS ;2;15;A319;53.75
EGAA ;EGAA ;2;15;A319;368.6333333333333
EGGP ;EGGP ;2;15;A319;114.61666666666666
EGAA ;EGAA ;2;16;A319;127.9
LFBD ;EGGP ;2;16;A319;290.15
LFPG ;EGGW ;2;16;A319;258.65
LFPG ;LFPG ;2;16;A319;181.3
LIPZ ;EKCH ;2;16;A319;265.55
EGKK ;EGKK ;2;16;A319;158.73333333333332
EGKK ;EGKK ;2;16;A319;145.7
EGAA ;EGKK ;2;17;A319;75.41666666666667
EGKK ;EGKK ;2;17;A319;216.93333333333334
EHAM ;EGGW ;2;17;A319;235.93333333333334
EGNS ;EGKK ;2;17;A319;62.75
EGGW ;EGGW ;2;17;A319;159.91666666666666
EGAA ;EGAA ;2;17;A319;114.23333333333333
EGPH ;EGPH ;2;17;A319;149.25
EGGW ;EGGW ;2;18;A319;141.53333333333333
EGCC ;EGCC ;2;18;A319;118.11666666666666
EGPH ;EGPH ;2;18;A319;142.86666666666667
EGGD ;EGGD ;2;18;A320;133.83333333333334
EGPF ;EGPF ;2;18;A319;88.53333333333333
EGKK ;EDDH ;2;18;A320;76.7
LSGG ;LFPO ;2;19;A320;52.13333333333333
EGPF ;EGPF ;2;19;A319;138.76666666666668
EGKK ;EGKK ;2;19;A319;170.9
EGSS ;EGPH ;2;19;A320;136.86666666666667
EGPH ;EGKK ;2;19;A320;65.76666666666667
LIMC ;LFPG ;2;19;A319;61.11666666666667
EGGW ;EGGW ;2;19;A319;163.93333333333334
EGKK ;EGAA ;2;19;A319;60.733333333333334
EGKK ;     ;2;19;A319;46.43333333333333
EGKK ;EHAM ;2;19;A319;48.13333333333333
EGKK ;EGKK ;2;20;A319;162.83333333333334
EGAA ;EGSS ;2;20;A319;60.333333333333336
EGSS ;EGPH ;2;20;A319;51.0
EGPF ;EGKK ;2;21;A319;69.63333333333334
EHAM ;EGKK ;2;21;A319;51.016666666666666
EDDK ;EGKK ;2;21;A319;63.766666666666666
EKCH ;EGKK ;3;4;A319;106.16666666666667
EGGW ;EGGW ;3;5;A319;161.86666666666667
EGAA ;EGSS ;3;5;A319;50.266666666666666
EGGW ;EGGW ;3;5;A319;143.8
EGPH ;EGKK ;3;5;A319;75.03333333333333
EGGP ;EGGP ;3;5;A319;324.73333333333335
EGGD ;EGGD ;3;5;A320;150.96666666666667
EGPF ;EGPF ;3;5;A319;288.9166666666667
EGPH ;EGSS ;3;5;A319;266.1333333333333
EGAA ;EGKK ;3;5;A319;71.83333333333333
EGGD ;EGNT ;3;5;A319;46.416666666666664
EGKK ;EGKK ;3;5;A320;165.93333333333334
EGPF ;EGPF ;3;5;A319;89.96666666666667
EGNT ;EGNT ;3;6;A319;108.51666666666667
EGAA ;EGGW ;3;6;A319;76.21666666666667
EGAA ;EGAA ;3;6;A319;127.01666666666667
EGGP ;EGGP ;3;6;A319;103.86666666666666
EGSS ;EGSS ;3;6;A319;208.56666666666666
EGKK ;EGPF ;3;6;A319;69.91666666666667
EGAA ;EGAA ;3;6;A319;132.9
EGGW ;LFPG ;3;6;A319;180.2
EGCC ;EHAM ;3;6;A320;58.7
EGPF ;EGGW ;3;6;A319;49.53333333333333
EGSS ;EGSS ;3;6;A320;132.46666666666667
EGNT ;EGGD ;3;6;A319;50.86666666666667
EGGD ;EGGD ;3;6;A319;156.21666666666667
EGPH ;EGPH ;3;6;A319;92.15
EGPH ;EGGW ;3;6;A319;66.18333333333334
EGMC ;EGMC ;3;6;A319;133.0
EGKK ;EGKK ;3;6;A319;213.11666666666667
EGKK ;EGKK ;3;6;A319;227.75
EGKK ;EDDH ;3;6;A319;63.36666666666667
LIMC ;LFPG ;3;6;A319;65.23333333333333
EGPF ;EGKK ;3;6;A320;73.0
EGSS ;EGKK ;3;7;A319;166.95
EGKK ;EGKK ;3;7;A319;178.16666666666666
EGAA ;EGGD ;3;7;A319;47.96666666666667
EGKK ;EGPH ;3;7;A319;81.38333333333334
EDLN ;EGKK ;3;7;A319;59.75
EGGW ;EGAA ;3;8;A319;50.75
EGKK ;EGAA ;3;8;A319;70.31666666666666
LIPZ ;LFPO ;3;8;A320;78.85
EDDK ;EGKK ;3;8;A319;65.55
EHAM ;EGCC ;3;8;A320;376.3
LSZH ;EGKK ;3;8;A319;78.4
EGGW ;EGGW ;3;8;A319;138.75
EDDH ;EGKK ;3;8;A319;85.78333333333333
EGGW ;EGPH ;3;9;A319;51.766666666666666
LIMC ;EHAM ;3;9;A319;97.63333333333334
LIMC ;LFPG ;3;10;A320;65.88333333333334
EGKK ;LFBD ;3;10;A319;75.36666666666666
EGKK ;EGKK ;3;11;A319;443.03333333333336
LIPZ ;LFPG ;3;11;A319;89.0
EGSS ;EGSS ;3;11;A319;469.68333333333334
LFPG ;EKCH ;3;11;A319;81.3
EGGP ;EGGP ;3;12;A319;110.05
EGKK ;EKCH ;3;12;A319;84.45
EGSS ;EGSS ;3;12;A319;162.56666666666666
LIMC ;EGKK ;3;12;A319;90.01666666666667
EGMC ;EGPH ;3;12;A319;57.85
EGPF ;EGGW ;3;12;A319;52.666666666666664
EGPH ;EGPH ;3;12;A319;476.1166666666667
EGAA ;EGKK ;3;13;A319;65.85
EGGW ;EGGW ;3;13;A319;191.0
EGPF ;EGKK ;3;13;A319;60.85
LIMC ;LFPG ;3;13;A320;63.1
EGCC ;EDDH ;3;13;A319;67.78333333333333
EGJJ ;EGMC ;3;13;A319;45.016666666666666
EGKK ;EGKK ;3;13;A320;166.91666666666666
LIRP ;EGKK ;3;13;A319;399.6666666666667
EGJJ ;EGGP ;3;13;A319;48.38333333333333
EGKK ;EGKK ;3;13;A319;139.83333333333334
EGKK ;EGKK ;3;14;A319;144.25
EKCH ;LFPG ;3;14;A319;96.61666666666666
EGGD ;EGGD ;3;14;A319;167.78333333333333
EGSS ;EGSS ;3;14;A320;428.46666666666664
EGPH ;EGMC ;3;14;A319;63.88333333333333
EGKK ;EGPF ;3;14;A320;62.916666666666664
LIMC ;EHAM ;3;14;A319;87.11666666666666
EKCH ;EGKK ;3;14;A319;101.78333333333333
EGGW ;EGGW ;3;14;A319;145.88333333333333
EGGD ;EGGD ;3;15;A319;170.01666666666668
EGGD ;EGGD ;3;15;A319;156.01666666666668
EGGW ;EHAM ;3;15;A319;43.733333333333334
EGGD ;EGGD ;3;15;A319;349.06666666666666
EGSS ;EGSS ;3;15;A319;130.98333333333332
EGNT ;EHAM ;3;15;A319;53.166666666666664
EGGP ;EGGP ;3;15;A319;106.1
EGKK ;EGKK ;3;15;A319;164.35
EGGP ;EGGP ;3;15;A319;197.23333333333332
EGAA ;EGAA ;3;15;A319;107.61666666666666
EDDH ;EGCC ;3;16;A319;88.01666666666667
EGNS ;EGGP ;3;16;A319;22.116666666666667
EGPF ;EGPF ;3;16;A319;366.53333333333336
EGGD ;EGGD ;3;16;A319;251.08333333333334
EGAA ;EGAA ;3;16;A319;412.96666666666664
LFPG ;LFPG ;3;16;A319;178.65
LIPZ ;EKCH ;3;16;A319;243.66666666666666
EHAM ;EGMC ;3;16;A319;243.18333333333334
EGKK ;EGKK ;3;16;A319;154.83333333333334
LFPG ;EGSS ;3;16;A319;179.1
EDLN ;EGKK ;3;16;A319;278.85
EGAA ;EGAA ;3;17;A319;130.66666666666666
EGKK ;EGKK ;3;17;A320;176.91666666666666
EGPH ;EGPH ;3;17;A319;139.75
EGKK ;EDDH ;3;17;A319;64.28333333333333
EGKK ;EGKK ;3;17;A319;163.95
EGGP ;EHAM ;3;17;A320;54.2
EGKK ;EGKK ;3;17;A319;194.65
EGGW ;EGGW ;3;18;A319;144.23333333333332
EDLW ;EGGW ;3;18;A319;58.916666666666664
EGSS ;EGPF ;3;18;A320;234.96666666666667
LFMN ;LEBL ;3;18;A319;51.18333333333333
EGGW ;EGGW ;3;18;A319;151.13333333333333
EGGW ;EGGW ;3;18;A319;155.63333333333333
EGGW ;EGGW ;3;18;A319;163.05
EGPH ;EGPH ;3;18;A319;151.68333333333334
EGKK ;EGKK ;3;18;A320;130.93333333333334
EGCC ;EGCC ;3;18;A319;111.78333333333333
LIMC ;LFPG ;3;18;A319;64.06666666666666
LIPZ ;LFPO ;3;18;A320;74.7
EGPF ;EGPF ;3;18;A319;94.13333333333334
EGKK ;EGKK ;3;19;A320;178.93333333333334
EGNT ;EGNT ;3;19;A319;118.73333333333333
EHAM ;EGGW ;3;19;A319;265.93333333333334
EGNT ;EGNT ;3;19;A320;136.16666666666666
LSGG ;LFPO ;3;19;A320;45.266666666666666
EGKK ;EGAA ;3;19;A319;61.96666666666667
LSZH ;EGKK ;3;19;A319;76.73333333333333
LIMC ;LFPG ;3;19;A319;69.16666666666667
EDDH ;EGKK ;3;19;A319;76.15
EHAM ;EGGP ;3;19;A320;62.11666666666667
LIMC ;EGKK ;3;19;A319;88.76666666666667
LIMC ;EGGW ;3;19;A319;89.98333333333333
;EGKK ;3;20;A319;59.5
EGCC ;EGCC ;3;20;A319;165.21666666666667
EGAA ;EGGP ;3;20;A319;30.783333333333335
EGSS ;EGPH ;3;20;A319;50.13333333333333
EGKK ;EGAA ;3;20;A319;64.05
EKCH ;EGKK ;4;4;A319;99.5
EGGW ;EGGW ;4;5;A319;152.81666666666666
EGAA ;EGKK ;4;5;A319;503.71666666666664
EGGW ;EGGW ;4;5;A319;346.76666666666665
EGKK ;EDLE ;4;5;A319;63.18333333333333
LIMC ;EHAM ;4;5;A319;89.2
EGGD ;EGGD ;4;5;A320;158.0
EGPF ;EGPF ;4;5;A319;158.15
EGPH ;EGPH ;4;5;A320;599.9
EGAA ;EGKK ;4;5;A319;62.03333333333333
EGGD ;EGNT ;4;5;A319;48.0
EGGP ;EGGP ;4;5;A319;301.6
EGKK ;EGKK ;4;5;A320;157.63333333333333
EGGW ;EGPF ;4;5;A319;53.81666666666667
EGPH ;EGPH ;4;5;A319;99.11666666666666
EGAA ;EGGW ;4;6;A319;47.96666666666667
EGGP ;EGGP ;4;6;A319;111.6
EGPF ;EGPF ;4;6;A319;93.46666666666667
EGKK ;EGPF ;4;6;A319;66.68333333333334
EGAA ;EGAA ;4;6;A319;124.83333333333333
EGPF ;EGGW ;4;6;A319;48.166666666666664
EGCC ;EGCC ;4;6;A320;462.8833333333333
EGGW ;EGAA ;4;6;A319;55.983333333333334
EGGD ;EGGD ;4;6;A319;156.73333333333332
EGNT ;EGGD ;4;6;A319;45.8
EGSS ;EGSS ;4;6;A319;212.56666666666666
EGAA ;EGAA ;4;6;A319;128.33333333333334
EGKK ;EGKK ;4;6;A319;240.78333333333333
EGGW ;EGGW ;4;6;A319;157.56666666666666
EGPF ;EGKK ;4;6;A320;72.83333333333333
EGPH ;EGPH ;4;6;A319;158.86666666666667
EGKK ;EDDH ;4;6;A319;81.15
EGSS ;EGSS ;4;6;A319;132.41666666666666
EGMC ;EGMC ;4;6;A319;135.98333333333332
EGKK ;EGKK ;4;6;A319;187.61666666666667
LIMC ;LFPG ;4;6;A319;77.53333333333333
EGAA ;EGNT ;4;7;A319;34.5
EGKK ;EGKK ;4;7;A319;159.43333333333334
EDLN ;EGKK ;4;7;A319;60.766666666666666
EGAA ;EGGD ;4;7;A319;45.88333333333333
EGKK ;EGAA ;4;7;A319;66.78333333333333
EGPF ;EGGW ;4;7;A319;328.3333333333333
;EGKK ;4;8;A319;54.38333333333333
EDDH ;EGKK ;4;8;A319;80.68333333333334
LIMC ;EGPH ;4;9;A319;126.83333333333333
LFBZ ;LFPG ;4;9;A319;60.46666666666667
LIMC ;EHAM ;4;9;A319;87.53333333333333
LIMC ;LFPG ;4;9;A319;66.45
LIMC ;LIEE ;4;10;A320;63.8
LIPZ ;EGKK ;4;10;A319;114.6
LSGG ;EGGD ;4;11;A320;299.6666666666667
EGGD ;EGGD ;4;11;A319;357.45
LIMC ;LFPG ;4;11;A319;69.78333333333333
EGKK ;LFBD ;4;11;A319;84.48333333333333
LIPZ ;LFPG ;4;11;A319;89.06666666666666
EGSS ;EGSS ;4;11;A319;479.3
LFPG ;LFPG ;4;11;A319;227.98333333333332
EGGP ;EGGP ;4;12;A319;106.98333333333333
EGKK ;EKCH ;4;12;A319;84.53333333333333
LIMC ;EGKK ;4;12;A319;93.81666666666666
EGGP ;LSGG ;4;12;A319;88.93333333333334
EGMC ;EGMC ;4;12;A319;166.93333333333334
EGPH ;EDDH ;4;12;A319;84.2
EGAA ;LFPG ;4;12;A319;80.3
EGPH ;EGPH ;4;12;A319;222.25
EGGW ;EGPF ;4;13;A319;56.65
EGGD ;EGGD ;4;13;A320;412.8
EGGW ;EGGW ;4;13;A319;199.18333333333334
EGPF ;EGKK ;4;13;A319;69.7
EGKK ;EGKK ;4;13;A319;152.55
LIMC ;LFPG ;4;13;A319;64.73333333333333
EGKK ;EGPF ;4;13;A320;471.96666666666664
EGCC ;EGCC ;4;13;A319;444.46666666666664
EGKK ;EGKK ;4;13;A319;154.55
EGSS ;EGAA ;4;14;A319;330.73333333333335
EGPF ;EGPF ;4;14;A319;374.4
EGGW ;LFPG ;4;14;A319;46.86666666666667
EKCH ;EGKK ;4;14;A319;97.85
LFBD ;EGGD ;4;14;A319;72.68333333333334
EGGW ;EGGW ;4;14;A319;144.0
EGGP ;EGGP ;4;14;A319;86.48333333333333
EGNT ;EGAA ;4;15;A319;41.8
LFPG ;EGKK ;4;15;A319;191.61666666666667
EGKK ;EDLN ;4;15;A319;53.88333333333333
EGPH ;EGPH ;4;15;A319;318.9
EGAA ;EGAA ;4;15;A319;346.8333333333333
EGGD ;EGGD ;4;15;A319;154.91666666666666
LIMC ;EBBR ;4;15;A319;66.93333333333334
LIMC ;LFPG ;4;15;A319;69.56666666666666
LIMB ;EGKK ;4;15;A319;89.86666666666666
EGMC ;EGMC ;4;15;A319;342.6333333333333
EGPH ;EGKK ;4;15;A320;63.63333333333333
EGGD ;EGPH ;4;15;A319;55.06666666666667
EGGP ;LFPG ;4;15;A319;62.733333333333334
EGPF ;EGPF ;4;15;A319;342.75
EGGP ;EGGP ;4;15;A319;105.28333333333333
EGAA ;EGAA ;4;15;A319;337.05
EGKK ;EGKK ;4;15;A319;153.7
EGAA ;EGAA ;4;15;A319;116.3
EDDM ;EGKK ;4;16;A319;91.63333333333334
EGGP ;EGGP ;4;16;A319;167.0
LFPG ;EGGW ;4;16;A319;52.36666666666667
EGKK ;EGKK ;4;16;A319;172.21666666666667
LFPG ;LFPG ;4;16;A319;172.63333333333333
EHAM ;EGSS ;4;17;A319;50.0
LFPG ;EGGD ;4;17;A320;59.81666666666667
EGKK ;EGKK ;4;17;A319;167.26666666666668
